Text,Name,Gender
"I'm honored to hand over my Instagram page today to @ZerlinaMaxwell as part of #ShareTheMicNow, a project to amplify Black voices. 

Zerlina is an author &amp; activist whose perspective I find invaluable. If you don’t know her already, I think you will too. https://t.co/N09gfgmFmN https://t.co/hzykoDSM3Z",Hillary Clinton,Female
"Commit now to help make sure no voter is disenfranchised by long lines, broken machines, or failed systems this fall.

Join @OnwardTogether &amp; @MarcEElias in the fight for voting rights by signing up for Democracy Docket, an onramp for the action we need. https://t.co/5B9UVEm34X",Hillary Clinton,Female
"What happened in Georgia yesterday was by design.

Voter suppression is a threat to our democracy. https://t.co/XDyeabKFoc",Hillary Clinton,Female
"Women's leadership and participation are crucial to building a more resilient and inclusive post-pandemic world. 

Join me for the @CARE Virtual Summit, happening shortly, for a conversation about how to keep progress on gender equity moving forward. https://t.co/eo5oKivaEm https://t.co/2lFrFm5dZw",Hillary Clinton,Female
You don’t say. https://t.co/dcQcvgrqlB,Hillary Clinton,Female
"Georgia voters: Thank you for your determination to cast your ballots today despite the failure of officials to provide enough polling places or machines. Your voice is more important than ever. If you run into problems, call @FairFightAction's hotline at 1-888-730-5816 for help.",Hillary Clinton,Female
"Voting by mail is both safe and secure. “Officials identified just 372 possible cases of double voting or voting on behalf of deceased people out of about 14.6 million votes cast by mail in the 2016 and 2018 general elections, or 0.0025 percent.” https://t.co/OhJYWevVAY",Hillary Clinton,Female
"Every 13 minutes, a woman in the United States dies of breast cancer. Last July, one of them was my best friend from childhood. 

I’m so grateful to the @NBCCStopBC community for pushing for a future we hope and pray for: a future without breast cancer. https://t.co/P9l0mQJ6oL",Hillary Clinton,Female
Five states have primaries today. Get all the information you need to vote safely at https://t.co/XxqIHEVSCI. https://t.co/TVWxETEOKW,Hillary Clinton,Female
Congratulations to @T_Cloud4 and to @Converse for leading by example and reminding us that outspoken integrity is a strength everyone should want on their team. https://t.co/wmFfUShLw3,Hillary Clinton,Female
"Tyrone Gayle knew that change can only happen when the people in power look like the people they represent. The Scholars program in his name will open up political careers to Black Americans—and if you can pitch in, it’s a wonderful legacy to be a part of. https://t.co/SjVEMBMFSj",Hillary Clinton,Female
"The COVID-19 pandemic is threatening to undo years of progress we've made toward global gender equity. We can't let it happen. 

Join me at the 2020 @CARE Virtual Summit tomorrow to discuss how we can all be a part of solutions. https://t.co/X4aF7qhL3P https://t.co/oKzMZThpOi",Hillary Clinton,Female
"An update: Over the last few days, we've raised $145,000 for groups working to change structures that further racial injustice. 

Thank you to everyone who's given, shared, and spoken up—let's keep this work going. https://t.co/CLi8n7nOW3",Hillary Clinton,Female
"Against a backdrop of a pandemic that has disproportionately ravaged communities of color, we are being painfully reminded right now that we are long overdue for honest reckoning and meaningful action to dismantle systemic racism. https://t.co/ulLKpTFSrF",Hillary Clinton,Female
"Breonna Taylor should have turned 27 today. Her life mattered.

We've raised $75,511 in the last 24 hours to manifest that truth in our halls of justice and power.

Can we get to $100,000 by the end of today? 

Chip in or share: 

https://t.co/VFLWs3Gh5s https://t.co/n6jimtqqxJ",Hillary Clinton,Female
"Please consider giving or amplifying. As John Lewis has said, ""We may not have chosen the time, but the time has chosen us."" https://t.co/gaBnz2dDes",Hillary Clinton,Female
".@HigherHeights supports the Black women’s leadership pipeline. 

And the @NAACP_LDF fights for racial justice through litigation, advocacy, and public education.",Hillary Clinton,Female
".@ColorOfChange's Education Fund engages Black Americans in shaping culture, institutions, and policies to better respond to the needs of their communities, with a special focus on criminal justice reform and efforts to build the political influence of Black Americans.",Hillary Clinton,Female
"Collective Future is working to recruit, train, and fund Black judicial, prosecutorial, and attorney general candidates to ensure more representative leaders for the criminal justice system.",Hillary Clinton,Female
"Ending systemic racism will take systemic change.

If you’re in a place to give, donate today to support groups working to end racial injustice, increase the representation of Black people, and fight efforts to suppress Black votes.

https://t.co/gaBnz2veD2 https://t.co/fI9MLxdtUd",Hillary Clinton,Female
"On the 31st anniversary of Tiananmen Square, the country the world is watching with concern for the safety and rights of peaceable demonstrators is the United States of America. 

We have 152 days to win back our country’s place in the world. Let’s get to work.",Hillary Clinton,Female
"Congratulations to @ella4ferguson and the people of Ferguson on history made, with more in the making. https://t.co/ibwgqmGQdV",Hillary Clinton,Female
"Well said, Meghan. Thanks so much for sharing your experiences and speaking out. https://t.co/3P9eLvVAkG",Hillary Clinton,Female
"Tonight the President of the United States used the American military to shoot peaceful protestors with rubber bullets &amp; tear gas them. 

For a photo op.

This is a horrifying use of presidential power against our own citizens, &amp; has no place anywhere, let alone in America. Vote.",Hillary Clinton,Female
"If you could use some hope and inspiration today, read these wonderful stories of people living up to the creed of “Do all the good you can, by all the means you can, in all the ways you can."" https://t.co/TKHJm8XnG9",Hillary Clinton,Female
"Each June I find myself thinking of Edie Windsor, who fought a long battle to have her marriage to Thea Spyer recognized. She refused to give up on the promise of America, and she refused to shrink any part of herself in order to fit into the America she dreamed of. Happy Pride. https://t.co/v9Y87kDBHU",Hillary Clinton,Female
Elections matter. https://t.co/77jquAhp1x https://t.co/AM5Z42pzyk,Hillary Clinton,Female
"The president of the United States is calling for violence against American citizens. 

That is so wrong. We need honest reckoning and reconciliation. 

If you haven’t already joined the work to replace him in November, start now.",Hillary Clinton,Female
"George Floyd’s life mattered. 

Ahmaud Arbery and Breonna Taylor's lives mattered.

Christian Cooper’s life matters.

Black lives matter, and we have a lot of work to do to achieve true equality and justice for all.

Join @ColorOfChange to become a part of that work today. https://t.co/LvOoIk00oG",Hillary Clinton,Female
"Over the last 24 hours, the 100,000th American died of COVID-19 on Trump’s watch.

He’s spent the last 24 hours sharing videos that begin ""The only good Democrat is a dead Democrat"" while complaining Twitter’s censoring him.

We need a real president. https://t.co/bqnPUACScf",Hillary Clinton,Female
Both vulnerable communities and those in positions of power are indebted to the activists who push for progress. Larry Kramer saved lives by never giving up and never backing down. May his courage continue to inspire.,Hillary Clinton,Female
"We can protect public health and our democracy. 

We'll do it by filing lawsuits now to expand and safeguard vote by mail and making sure young people, communities of color, and every other eligible voter can be counted. 

Join us: https://t.co/tfvLvq1jG1",Hillary Clinton,Female
"Voting by mail has long been the norm in states like Oregon, Washington, &amp; Utah. It's easy and secure. 

Trump himself has done it for years. 

Yet the RNC has announced it is doubling its litigation budget to prop up discriminatory laws. 

And the president keeps tweeting.",Hillary Clinton,Female
"1. Provide free or prepaid postage so no one has to pay to vote.

2. Count ballots postmarked on or before Election Day.

3. Reform signature matching laws to protect voters.

4. Allow community organizations to help collect &amp; deliver sealed ballots.",Hillary Clinton,Female
"We have the data to guide us not only to implement voting by mail, but to make it secure and effective.

It comes down to state laws meeting four requirements (memorize these, there will be a quiz):",Hillary Clinton,Female
"We can't allow a public health crisis to become a crisis for our democracy.

The solution: We must dramatically expand and safeguard voting by mail.",Hillary Clinton,Female
"We saw it happen in Wisconsin, when GOP officials refused to postpone an election in April.

The result: Long lines, suppressed turnout for some groups, and over 50 voters &amp; poll workers testing positive for COVID-19.",Hillary Clinton,Female
"Free and fair access to voting shouldn’t be a partisan issue.

But the reality is that Republican officials are actively seeking to undermine our elections by cutting off voters’ ability to safely cast ballots this fall.",Hillary Clinton,Female
"Voting is the most precious right of every citizen, and we have a constitutional obligation to ensure the integrity of our process.

@OnwardTogether is proud to announce it will partner with Democracy Docket to protect Americans’ right to vote by mail. https://t.co/KShyd4WiB7",Hillary Clinton,Female
I'm looking forward to talking to @LisaLing and @ActionAAPI today about how Asian Americans can help shape Democratic elections and policies this year. Join us! https://t.co/Nx6RzlHcYz #AAPIProgressive https://t.co/aFATHcre7R,Hillary Clinton,Female
"I'm missing our Chappaqua Memorial Day parade today while also feeling grateful to leaders like @NYGovCuomo for making responsible decisions to keep people safe. 

Wishing everyone a safe and healthy holiday. @BillClinton and I will be waving our flags at home. 🇺🇸 https://t.co/oi2NAUT6R6",Hillary Clinton,Female
"Be aware of misinformation campaigns about the coronavirus. 

""Nearly half of the Twitter accounts spreading messages on the social media platform about the coronavirus pandemic are likely bots,"" Carnegie Mellon University researchers estimate.

https://t.co/PzRBvptCZ3",Hillary Clinton,Female
Asian Americans are the fastest-growing demographic of eligible voters in the U.S. Join me and @LisaLing next week for an @AAPIAction conversation about energizing and mobilizing a crucial community this election year and beyond. https://t.co/Nx6RzlHcYz #AAPIProgressive https://t.co/dXVktz55CB,Hillary Clinton,Female
"A study of 96,000 coronavirus patients found that those who received a drug Trump has promoted as a treatment had a “significantly higher risk of death compared with those who did not.”

The president needs to stop playing a doctor on TV.

https://t.co/0bimpU2WXG",Hillary Clinton,Female
"Bill and I were saddened to hear of the passing of Wilson Roosevelt Jerman at the age of 91 from COVID-19. Jerman served as a White House butler across 11 presidencies and made generations of first families feel at home, including ours. Our warmest condolences to his loved ones.",Hillary Clinton,Female
"Trump himself votes by mail but is spreading lies and making threats to prevent his fellow Americans from pursuing the same option during an epidemic. 

It's clear we'll have to work to protect safe access to the ballot box this fall.

https://t.co/NwWyk6V0si",Hillary Clinton,Female
